"";"serie";"fecha";"valor";"año";"mes";"fecha_scraping"
"542";"Unidad tributaria mensual (UTM)";"2023-10-1";63515;2023;10;2025-09-04
"543";"Unidad tributaria mensual (UTM)";"2023-11-1";63960;2023;11;2025-09-04
"544";"Unidad tributaria mensual (UTM)";"2023-12-1";64216;2023;12;2025-09-04
"545";"Unidad tributaria mensual (UTM)";"2024-1-1";64666;2024;1;2025-09-04
"546";"Unidad tributaria mensual (UTM)";"2024-2-1";64343;2024;2;2025-09-04
"547";"Unidad tributaria mensual (UTM)";"2024-3-1";64793;2024;3;2025-09-04
"548";"Unidad tributaria mensual (UTM)";"2024-4-1";65182;2024;4;2025-09-04
"549";"Unidad tributaria mensual (UTM)";"2024-5-1";65443;2024;5;2025-09-04
"550";"Unidad tributaria mensual (UTM)";"2024-6-1";65770;2024;6;2025-09-04
"551";"Unidad tributaria mensual (UTM)";"2024-7-1";65967;2024;7;2025-09-04
"552";"Unidad tributaria mensual (UTM)";"2024-8-1";65901;2024;8;2025-09-04
"553";"Unidad tributaria mensual (UTM)";"2024-9-1";66362;2024;9;2025-09-04
"554";"Unidad tributaria mensual (UTM)";"2024-10-1";66561;2024;10;2025-09-04
"555";"Unidad tributaria mensual (UTM)";"2024-11-1";66628;2024;11;2025-09-04
"556";"Unidad tributaria mensual (UTM)";"2024-12-1";67294;2024;12;2025-09-04
"557";"Unidad tributaria mensual (UTM)";"2025-1-1";67429;2025;1;2025-09-04
"558";"Unidad tributaria mensual (UTM)";"2025-2-1";67294;2025;2;2025-09-04
"559";"Unidad tributaria mensual (UTM)";"2025-3-1";68034;2025;3;2025-09-04
"560";"Unidad tributaria mensual (UTM)";"2025-4-1";68306;2025;4;2025-09-04
"561";"Unidad tributaria mensual (UTM)";"2025-5-1";68648;2025;5;2025-09-04
"562";"Unidad tributaria mensual (UTM)";"2025-6-1";68785;2025;6;2025-09-04
"563";"Unidad tributaria mensual (UTM)";"2025-7-1";68923;2025;7;2025-09-04
"564";"Unidad tributaria mensual (UTM)";"2025-8-1";68647;2025;8;2025-09-04
"565";"Unidad tributaria mensual (UTM)";"2025-9-1";69265;2025;9;2025-09-04
